Index,Col1,Col2,Col3,Date,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25
,121202,221202,321202,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121203,221203,321203,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121204,221204,321204,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121205,221205,321205,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121206,221206,321206,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121207,221207,321207,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121208,221208,321208,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121209,221209,321209,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121210,221210,321210,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121211,221211,321211,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121212,221212,321212,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121213,221213,321213,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121214,221214,321214,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121215,221215,321215,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121216,221216,321216,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121217,221217,321217,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121218,221218,321218,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121219,221219,321219,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121220,221220,321220,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121221,221221,321221,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121222,221222,321222,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121223,221223,321223,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121224,221224,321224,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121225,221225,321225,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121226,221226,321226,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121227,221227,321227,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121228,221228,321228,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121229,221229,321229,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121230,221230,321230,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121231,221231,321231,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121232,221232,321232,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121233,221233,321233,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121234,221234,321234,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121235,221235,321235,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121236,221236,321236,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121237,221237,321237,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121238,221238,321238,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121239,221239,321239,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121240,221240,321240,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121241,221241,321241,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121242,221242,321242,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121243,221243,321243,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121244,221244,321244,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121245,221245,321245,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121246,221246,321246,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121247,221247,321247,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121248,221248,321248,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121249,221249,321249,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121250,221250,321250,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121251,221251,321251,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121252,221252,321252,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121253,221253,321253,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121254,221254,321254,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121255,221255,321255,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121256,221256,321256,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121257,221257,321257,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121258,221258,321258,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121259,221259,321259,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121260,221260,321260,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121261,221261,321261,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121262,221262,321262,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121263,221263,321263,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121264,221264,321264,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121265,221265,321265,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121266,221266,321266,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121267,221267,321267,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121268,221268,321268,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121269,221269,321269,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121270,221270,321270,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121271,221271,321271,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121272,221272,321272,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121273,221273,321273,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121274,221274,321274,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121275,221275,321275,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121276,221276,321276,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121277,221277,321277,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121278,221278,321278,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,121279,221279,321279,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121280,221280,321280,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121281,221281,321281,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121282,221282,321282,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121283,221283,321283,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121284,221284,321284,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121285,221285,321285,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121286,221286,321286,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121287,221287,321287,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121288,221288,321288,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121289,221289,321289,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121290,221290,321290,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121291,221291,321291,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121292,221292,321292,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121293,221293,321293,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121294,221294,321294,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121295,221295,321295,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121296,221296,321296,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121297,221297,321297,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121298,221298,321298,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121299,221299,321299,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121300,221300,321300,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121301,221301,321301,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121302,221302,321302,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121303,221303,321303,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121304,221304,321304,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121305,221305,321305,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121306,221306,321306,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121307,221307,321307,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121308,221308,321308,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121309,221309,321309,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121310,221310,321310,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121311,221311,321311,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121312,221312,321312,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121313,221313,321313,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121314,221314,321314,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121315,221315,321315,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121316,221316,321316,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121317,221317,321317,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121318,221318,321318,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121319,221319,321319,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121320,221320,321320,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121321,221321,321321,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121322,221322,321322,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121323,221323,321323,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121324,221324,321324,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121325,221325,321325,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121326,221326,321326,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121327,221327,321327,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121328,221328,321328,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121329,221329,321329,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121330,221330,321330,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121331,221331,321331,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121332,221332,321332,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121333,221333,321333,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121334,221334,321334,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121335,221335,321335,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121336,221336,321336,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121337,221337,321337,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121338,221338,321338,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121339,221339,321339,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121340,221340,321340,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121341,221341,321341,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121342,221342,321342,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121343,221343,321343,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121344,221344,321344,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121345,221345,321345,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121346,221346,321346,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121347,221347,321347,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121348,221348,321348,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121349,221349,321349,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121350,221350,321350,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121351,221351,321351,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121352,221352,321352,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121353,221353,321353,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121354,221354,321354,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121355,221355,321355,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121356,221356,321356,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121357,221357,321357,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121358,221358,321358,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121359,221359,321359,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121360,221360,321360,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121361,221361,321361,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121362,221362,321362,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121363,221363,321363,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121364,221364,321364,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121365,221365,321365,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121366,221366,321366,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121367,221367,321367,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121368,221368,321368,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121369,221369,321369,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121370,221370,321370,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121371,221371,321371,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121372,221372,321372,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121373,221373,321373,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121374,221374,321374,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121375,221375,321375,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121376,221376,321376,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121377,221377,321377,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121378,221378,321378,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121379,221379,321379,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121380,221380,321380,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121381,221381,321381,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121382,221382,321382,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121383,221383,321383,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121384,221384,321384,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121385,221385,321385,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121386,221386,321386,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121387,221387,321387,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121388,221388,321388,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121389,221389,321389,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121390,221390,321390,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121391,221391,321391,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121392,221392,321392,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121393,221393,321393,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121394,221394,321394,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121395,221395,321395,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121396,221396,321396,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121397,221397,321397,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121398,221398,321398,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121399,221399,321399,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121400,221400,321400,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121401,221401,321401,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121402,221402,321402,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121403,221403,321403,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121404,221404,321404,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121405,221405,321405,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121406,221406,321406,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121407,221407,321407,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121408,221408,321408,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121409,221409,321409,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121410,221410,321410,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121411,221411,321411,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121412,221412,321412,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121413,221413,321413,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121414,221414,321414,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121415,221415,321415,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121416,221416,321416,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121417,221417,321417,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121418,221418,321418,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121419,221419,321419,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121420,221420,321420,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121421,221421,321421,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121422,221422,321422,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121423,221423,321423,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121424,221424,321424,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121425,221425,321425,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121426,221426,321426,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121427,221427,321427,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121428,221428,321428,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121429,221429,321429,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121430,221430,321430,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121431,221431,321431,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121432,221432,321432,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121433,221433,321433,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121434,221434,321434,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121435,221435,321435,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121436,221436,321436,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121437,221437,321437,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121438,221438,321438,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121439,221439,321439,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121440,221440,321440,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121441,221441,321441,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121442,221442,321442,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121443,221443,321443,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121444,221444,321444,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121445,221445,321445,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121446,221446,321446,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121447,221447,321447,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121448,221448,321448,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121449,221449,321449,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121450,221450,321450,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121451,221451,321451,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121452,221452,321452,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121453,221453,321453,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121454,221454,321454,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121455,221455,321455,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121456,221456,321456,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121457,221457,321457,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121458,221458,321458,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121459,221459,321459,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121460,221460,321460,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121461,221461,321461,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121462,221462,321462,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121463,221463,321463,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121464,221464,321464,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121465,221465,321465,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121466,221466,321466,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121467,221467,321467,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121468,221468,321468,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121469,221469,321469,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121470,221470,321470,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121471,221471,321471,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121472,221472,321472,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121473,221473,321473,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121474,221474,321474,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121475,221475,321475,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121476,221476,321476,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121477,221477,321477,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121478,221478,321478,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121479,221479,321479,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121480,221480,321480,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121481,221481,321481,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121482,221482,321482,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121483,221483,321483,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121484,221484,321484,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121485,221485,321485,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121486,221486,321486,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121487,221487,321487,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121488,221488,321488,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121489,221489,321489,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121490,221490,321490,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121491,221491,321491,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121492,221492,321492,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,121493,221493,321493,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121494,221494,321494,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121495,221495,321495,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121496,221496,321496,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121497,221497,321497,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121498,221498,321498,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121499,221499,321499,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121500,221500,321500,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121501,221501,321501,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121502,221502,321502,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121503,221503,321503,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121504,221504,321504,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121505,221505,321505,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121506,221506,321506,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121507,221507,321507,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121508,221508,321508,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121509,221509,321509,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121510,221510,321510,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121511,221511,321511,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121512,221512,321512,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121513,221513,321513,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121514,221514,321514,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121515,221515,321515,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121516,221516,321516,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121517,221517,321517,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121518,221518,321518,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121519,221519,321519,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121520,221520,321520,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121521,221521,321521,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121522,221522,321522,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121523,221523,321523,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121524,221524,321524,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121525,221525,321525,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121526,221526,321526,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121527,221527,321527,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121528,221528,321528,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121529,221529,321529,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121530,221530,321530,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121531,221531,321531,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121532,221532,321532,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121533,221533,321533,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121534,221534,321534,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121535,221535,321535,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121536,221536,321536,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121537,221537,321537,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121538,221538,321538,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121539,221539,321539,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121540,221540,321540,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121541,221541,321541,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121542,221542,321542,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121543,221543,321543,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121544,221544,321544,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121545,221545,321545,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121546,221546,321546,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121547,221547,321547,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121548,221548,321548,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121549,221549,321549,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121550,221550,321550,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121551,221551,321551,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121552,221552,321552,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121553,221553,321553,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121554,221554,321554,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121555,221555,321555,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121556,221556,321556,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,121557,221557,321557,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
