"ID","Title","Created By","Created On","Estimate","Expected Result","Forecast","Module","Owner","Preconditions","Priority","References","Release","Section","Section Description","Steps","Steps","Steps (Additional Info)","Steps (Expected Result)","Steps (References)","Steps (Shared step ID)","Steps (Step)","Suite","Suite ID","TC Status","Type","Updated By","Updated On"
"C12283948","Verify that user is able to checkout a tag with the Public API /api/1/rest/public/project/checkout/<path:project_path>","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.

","3s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 

","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283949","Verify that user is able to checkout a tag with the Private API /api/2/<org_snode_id>/rest/project/checkout/<path:project_path>","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.

","3s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 

","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283950","Verify that Github selection menu on the top right displays only checkout option after checking out a tag with the Public API /api/1/rest/public/project/checkout/<path:project_path>","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. The Github icon should display only checkout option","31s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","11/1/2023 9:54 AM"
"C12283951","Verify that Commit to GitHub and GitHub Pull are not available on the contextual menu on left side menu after checking out a tag","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. The Commit to GitHub and GitHub Pull options should not be displayed","7s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project
4. Click on the dropdown","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","11/1/2023 9:54 AM"
"C12283952","Verify that user is able to edit the assets after checking out a tag","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. User should be able to edit the assets in the project","","GitHub","Dinesh Babu","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project
4. Edit any asset from the project","","","","","","","Master","S1"," Manual","API","Dinesh Babu","11/23/2022 1:34 PM"
"C12283953","Verify that user is able to create a branch out of the tag checked out through the API","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. New branch should be created and checked out","53s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project
4. Click on the dropdown
5. Select the Github Checkout Repo option
6. Enter the new branch name
7. Select Create branch option
8. Click on Checkout button","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283954","Verify that Pull Private API throws """"Cannot Pull detached Head"""" message when trying to pull on a checked out tag","Dinesh Babu","11/23/2022 1:34 PM","","1. """"Cannot pull a detached HEAD"""" should be displayed with error 400","4s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Hit the Pull API","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283955","Verify that Pull Public API throws """"Cannot Pull detached Head"""" message when trying to pull on a checked out tag","Dinesh Babu","11/23/2022 1:34 PM","","1. """"Cannot pull a detached HEAD"""" should be displayed with error 400","5s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Hit the Pull API","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283956","Verify that Commit Private API throws """"Cannot Commit detached Head"""" message when trying to pull on a checked out tag","Dinesh Babu","11/23/2022 1:34 PM","","1. """"Cannot commit a detached HEAD"""" should be displayed with error 400","4s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Hit the Pull API","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283957","Verify that Release is not required to checkout a tag","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed","8s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}
2. Tag doesn't have any release","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283958","Verify that error 400 is displayed when trying to checkout a tag that doesn't exist","Dinesh Babu","11/23/2022 1:34 PM","","1. Error 400 should be displayed","2s","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}
2. Tag doesn't exist","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request","","","","","","","Master","S1"," In Progress","API","Dinesh Babu","11/1/2023 9:54 AM"
"C12283959","GHES: Verify that user is able to checkout a tag with the Public API /api/1/rest/public/project/checkout/<path:project_path>","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.

","","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 

","","","","","","","Master","S1"," In Progress","API","Pavan V","8/25/2023 9:39 AM"
"C12283960","GHES: Verify that user is able to checkout a tag with the Private API /api/2/<org_snode_id>/rest/project/checkout/<path:project_path>","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.

","","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 

","","","","","","","Master","S1"," In Progress","API","Pavan V","8/25/2023 9:39 AM"
"C12283961","GHES: Verify that Github selection menu on the top right displays only checkout repo option after checking out a tag with the Public API /api/1/rest/public/project/checkout/<path:project_path>","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. The Github selection should display only the checkout repo option","","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project","","","","","","","Master","S1"," In Progress","UI","Pavan V","8/25/2023 9:38 AM"
"C12283962","GHES: Verify that Commit to GitHub and GitHub Pull are not available on the contextual menu on left side menu after checking out a tag","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. The Commit to GitHub and GitHub Pull options should not be displayed","","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project
4. Click on the dropdown","","","","","","","Master","S1"," In Progress","UI","Pavan V","8/25/2023 9:38 AM"
"C12283963","GHES: Verify that user is able to edit the assets after checking out a tag","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. User should be able to edit the assets in the project","","GitHub","Dinesh Babu","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project
4. Edit any asset from the project","","","","","","","Master","S1"," Manual","API","Dinesh Babu","11/23/2022 1:34 PM"
"C12283964","GHES: Verify that user is able to create a branch out of the tag checked out through the API","Dinesh Babu","11/23/2022 1:34 PM","","1. 200 should be returned as Status code.
2. The tag should be successfully checked out from the Repo and tag that is passed
3. New branch should be created and checked out","","GitHub","Pavan V","1. Body: {
  """"repo"""" : """"git_repository"""",
  """"ref"""" : """"tag_name""""
}","Medium","STU-1343","4.31.1.0","STU-1343: Allow checking out Git tags from Snaplogic Public and Private API","","1. Hit the POST API request 
2. Naviagte to Managers page in Snaplogic UI
3. Go to the project
4. Click on the dropdown
5. Select the Github Checkout Repo option
6. Enter the new branch name
7. Select Create branch option
8. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Pavan V","8/25/2023 9:38 AM"
